           time              RR              ZZ            Qacc           Qmdom            QQ01            QQ02            QQ03            QQ04           Xkf01           Xkf02           Xkf03           Xkf04            PP01            PP02            PP03            PP04            PP05            PP06            PP07            PP08            PP09            PP10            PP11            PP12            PP13            PP14            PP15            PP16              nn              NN           boDet     sqrtNlambda             Wm0             Wc0              Wi 
   2.392000e+01    1.000000e+00    2.613456e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.613491e+04    2.155383e+03    3.294597e-01    0.000000e+00    6.715314e-02    1.163291e-01    9.965377e-02    1.019500e-03    1.163291e-01    3.039798e-01    3.462335e-01    3.229583e-03    9.965377e-02    3.462335e-01    5.844594e-01    3.099784e-03    1.019500e-03    3.229583e-03    3.099784e-03    1.957773e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.394000e+01    1.000000e+00    2.617863e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.617806e+04    2.155462e+03    3.908263e-01    0.000000e+00    6.713856e-02    1.162456e-01    9.952715e-02    1.011886e-03    1.162456e-01    3.035809e-01    3.456985e-01    3.165356e-03    9.952715e-02    3.456985e-01    5.838001e-01    2.978850e-03    1.011886e-03    3.165356e-03    2.978850e-03    1.967787e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.396000e+01    1.000000e+00    2.622032e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.622111e+04    2.155371e+03    3.067667e-01    0.000000e+00    6.712277e-02    1.161595e-01    9.939944e-02    1.003579e-03    1.161595e-01    3.031820e-01    3.451721e-01    3.099815e-03    9.939944e-02    3.451721e-01    5.831625e-01    2.856447e-03    1.003579e-03    3.099815e-03    2.856447e-03    1.977818e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.398000e+01    1.000000e+00    2.626528e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.626429e+04    2.155501e+03    4.121116e-01    0.000000e+00    6.710584e-02    1.160712e-01    9.927391e-02    9.946014e-04    1.160712e-01    3.027841e-01    3.446641e-01    3.033073e-03    9.927391e-02    3.446641e-01    5.825633e-01    2.738401e-03    9.946014e-04    3.033073e-03    2.738401e-03    1.987869e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.400000e+01    1.000000e+00    2.630673e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.630735e+04    2.155431e+03    3.457318e-01    0.000000e+00    6.708785e-02    1.159810e-01    9.914711e-02    9.849790e-04    1.159810e-01    3.023883e-01    3.441636e-01    2.965223e-03    9.914711e-02    3.441636e-01    5.819813e-01    2.617242e-03    9.849790e-04    2.965223e-03    2.617242e-03    1.997940e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.402000e+01    1.000000e+00    2.634952e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.635040e+04    2.155329e+03    2.525955e-01    0.000000e+00    6.706887e-02    1.158891e-01    9.902275e-02    9.747333e-04    1.158891e-01    3.019954e-01    3.436815e-01    2.896347e-03    9.902275e-02    3.436815e-01    5.814347e-01    2.499889e-03    9.747333e-04    2.896347e-03    2.499889e-03    2.008033e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.404000e+01    1.000000e+00    2.639402e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.639354e+04    2.155394e+03    3.035052e-01    0.000000e+00    6.704897e-02    1.157960e-01    9.890163e-02    9.638874e-04    1.157960e-01    3.016065e-01    3.432197e-01    2.826607e-03    9.890163e-02    3.432197e-01    5.809250e-01    2.387505e-03    9.638874e-04    2.826607e-03    2.387505e-03    2.018148e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.406000e+01    1.000000e+00    2.643643e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.643663e+04    2.155375e+03    2.821173e-01    0.000000e+00    6.702822e-02    1.157020e-01    9.878120e-02    9.524681e-04    1.157020e-01    3.012226e-01    3.427703e-01    2.756114e-03    9.878120e-02    3.427703e-01    5.804374e-01    2.274340e-03    9.524681e-04    2.756114e-03    2.274340e-03    2.028287e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.408000e+01    1.000000e+00    2.648022e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.647977e+04    2.155436e+03    3.293327e-01    0.000000e+00    6.700671e-02    1.156072e-01    9.866311e-02    9.404991e-04    1.156072e-01    3.008444e-01    3.423378e-01    2.684948e-03    9.866311e-02    3.423378e-01    5.799782e-01    2.163374e-03    9.404991e-04    2.684948e-03    2.163374e-03    2.038450e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.410000e+01    1.000000e+00    2.652147e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.652279e+04    2.155279e+03    1.898366e-01    0.000000e+00    6.698451e-02    1.155120e-01    9.854632e-02    9.280065e-04    1.155120e-01    3.004726e-01    3.419187e-01    2.613189e-03    9.854632e-02    3.419187e-01    5.795413e-01    2.051855e-03    9.280065e-04    2.613189e-03    2.051855e-03    2.048638e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.412000e+01    1.000000e+00    2.656641e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.656593e+04    2.155342e+03    2.403945e-01    0.000000e+00    6.696169e-02    1.154167e-01    9.843450e-02    9.150123e-04    1.154167e-01    3.001079e-01    3.415231e-01    2.540961e-03    9.843450e-02    3.415231e-01    5.791410e-01    1.947501e-03    9.150123e-04    2.540961e-03    1.947501e-03    2.058852e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.414000e+01    1.000000e+00    2.660905e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.660904e+04    2.155349e+03    2.420849e-01    0.000000e+00    6.693834e-02    1.153216e-01    9.832430e-02    9.015439e-04    1.153216e-01    2.997511e-01    3.411410e-01    2.468385e-03    9.832430e-02    3.411410e-01    5.787611e-01    1.842544e-03    9.015439e-04    2.468385e-03    1.842544e-03    2.069092e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.416000e+01    1.000000e+00    2.665426e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.665228e+04    2.155598e+03    4.499603e-01    0.000000e+00    6.691453e-02    1.152268e-01    9.821683e-02    8.876261e-04    1.152268e-01    2.994026e-01    3.407752e-01    2.395522e-03    9.821683e-02    3.407752e-01    5.784049e-01    1.739039e-03    8.876261e-04    2.395522e-03    1.739039e-03    2.079359e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.418000e+01    1.000000e+00    2.669391e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.669530e+04    2.155436e+03    3.043699e-01    0.000000e+00    6.689034e-02    1.151326e-01    9.810863e-02    8.732831e-04    1.151326e-01    2.990628e-01    3.404161e-01    2.322364e-03    9.810863e-02    3.404161e-01    5.780585e-01    1.628407e-03    8.732831e-04    2.322364e-03    1.628407e-03    2.089652e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.420000e+01    1.000000e+00    2.673834e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.673840e+04    2.155435e+03    2.982442e-01    0.000000e+00    6.686584e-02    1.150392e-01    9.800611e-02    8.585358e-04    1.150392e-01    2.987321e-01    3.400803e-01    2.248962e-03    9.800611e-02    3.400803e-01    5.777453e-01    1.525446e-03    8.585358e-04    2.248962e-03    1.525446e-03    2.099974e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.422000e+01    1.000000e+00    2.678060e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.678145e+04    2.155336e+03    2.090887e-01    0.000000e+00    6.684109e-02    1.149468e-01    9.790692e-02    8.434078e-04    1.149468e-01    2.984109e-01    3.397614e-01    2.175454e-03    9.790692e-02    3.397614e-01    5.774548e-01    1.424362e-03    8.434078e-04    2.175454e-03    1.424362e-03    2.110322e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.424000e+01    1.000000e+00    2.682329e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.682447e+04    2.155195e+03    8.521539e-02    0.000000e+00    6.681618e-02    1.148556e-01    9.781253e-02    8.279219e-04    1.148556e-01    2.980999e-01    3.394625e-01    2.101952e-03    9.781253e-02    3.394625e-01    5.771906e-01    1.328710e-03    8.279219e-04    2.101952e-03    1.328710e-03    2.120699e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.426000e+01    1.000000e+00    2.686823e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.686762e+04    2.155272e+03    1.488392e-01    0.000000e+00    6.679117e-02    1.147659e-01    9.772351e-02    8.121037e-04    1.147659e-01    2.977993e-01    3.391846e-01    2.028618e-03    9.772351e-02    3.391846e-01    5.769527e-01    1.240034e-03    8.121037e-04    2.028618e-03    1.240034e-03    2.131103e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.428000e+01    1.000000e+00    2.691179e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.691080e+04    2.155397e+03    2.529827e-01    0.000000e+00    6.676612e-02    1.146778e-01    9.763685e-02    7.959778e-04    1.146778e-01    2.975094e-01    3.389197e-01    1.955543e-03    9.763685e-02    3.389197e-01    5.767304e-01    1.150379e-03    7.959778e-04    1.955543e-03    1.150379e-03    2.141536e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.430000e+01    1.000000e+00    2.695408e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.695392e+04    2.155422e+03    2.699557e-01    0.000000e+00    6.674110e-02    1.145915e-01    9.755202e-02    7.795693e-04    1.145915e-01    2.972304e-01    3.386662e-01    1.882721e-03    9.755202e-02    3.386662e-01    5.765218e-01    1.057999e-03    7.795693e-04    1.882721e-03    1.057999e-03    2.151995e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.432000e+01    1.000000e+00    2.699802e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.699709e+04    2.155542e+03    3.673145e-01    0.000000e+00    6.671617e-02    1.145071e-01    9.747052e-02    7.628990e-04    1.145071e-01    2.969623e-01    3.384274e-01    1.810162e-03    9.747052e-02    3.384274e-01    5.763308e-01    9.666438e-04    7.628990e-04    1.810162e-03    9.666438e-04    2.162483e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.434000e+01    1.000000e+00    2.704047e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.704022e+04    2.155580e+03    3.938410e-01    0.000000e+00    6.669139e-02    1.144246e-01    9.739118e-02    7.459898e-04    1.144246e-01    2.967051e-01    3.382002e-01    1.737876e-03    9.739118e-02    3.382002e-01    5.761539e-01    8.728308e-04    7.459898e-04    1.737876e-03    8.728308e-04    2.172998e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.436000e+01    1.000000e+00    2.708405e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.708338e+04    2.155671e+03    4.639932e-01    0.000000e+00    6.666682e-02    1.143443e-01    9.731516e-02    7.288608e-04    1.143443e-01    2.964588e-01    3.379871e-01    1.665867e-03    9.731516e-02    3.379871e-01    5.759936e-01    7.796306e-04    7.288608e-04    1.665867e-03    7.796306e-04    2.183540e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.438000e+01    1.000000e+00    2.712493e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.712639e+04    2.155501e+03    3.118668e-01    0.000000e+00    6.664250e-02    1.142661e-01    9.724188e-02    7.115299e-04    1.142661e-01    2.962233e-01    3.377865e-01    1.594147e-03    9.724188e-02    3.377865e-01    5.758482e-01    6.851331e-04    7.115299e-04    1.594147e-03    6.851331e-04    2.194108e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.440000e+01    1.000000e+00    2.717011e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.716954e+04    2.155577e+03    3.711090e-01    0.000000e+00    6.661848e-02    1.141903e-01    9.717448e-02    6.940155e-04    1.141903e-01    2.959988e-01    3.376050e-01    1.522806e-03    9.717448e-02    3.376050e-01    5.757229e-01    5.991238e-04    6.940155e-04    1.522806e-03    5.991238e-04    2.204703e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.442000e+01    1.000000e+00    2.721421e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.721275e+04    2.155762e+03    5.219701e-01    0.000000e+00    6.659481e-02    1.141168e-01    9.710994e-02    6.763371e-04    1.141168e-01    2.957853e-01    3.374355e-01    1.451936e-03    9.710994e-02    3.374355e-01    5.756110e-01    5.123121e-04    6.763371e-04    1.451936e-03    5.123121e-04    2.215325e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.444000e+01    1.000000e+00    2.725528e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.725583e+04    2.155705e+03    4.647482e-01    0.000000e+00    6.657152e-02    1.140458e-01    9.704707e-02    6.585135e-04    1.140458e-01    2.955826e-01    3.372753e-01    1.381493e-03    9.704707e-02    3.372753e-01    5.755107e-01    4.206044e-04    6.585135e-04    1.381493e-03    4.206044e-04    2.225971e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.446000e+01    1.000000e+00    2.729805e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.729889e+04    2.155613e+03    3.783394e-01    0.000000e+00    6.654866e-02    1.139772e-01    9.698867e-02    6.405595e-04    1.139772e-01    2.953906e-01    3.371299e-01    1.311483e-03    9.698867e-02    3.371299e-01    5.754256e-01    3.332542e-04    6.405595e-04    1.311483e-03    3.332542e-04    2.236643e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.448000e+01    1.000000e+00    2.734204e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.734200e+04    2.155625e+03    3.819252e-01    0.000000e+00    6.652627e-02    1.139112e-01    9.693500e-02    6.224930e-04    1.139112e-01    2.952093e-01    3.369995e-01    1.242015e-03    9.693500e-02    3.369995e-01    5.753546e-01    2.516039e-04    6.224930e-04    1.242015e-03    2.516039e-04    2.247339e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.450000e+01    1.000000e+00    2.738513e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.738511e+04    2.155634e+03    3.833040e-01    0.000000e+00    6.650437e-02    1.138478e-01    9.688482e-02    6.043293e-04    1.138478e-01    2.950385e-01    3.368811e-01    1.173172e-03    9.688482e-02    3.368811e-01    5.752955e-01    1.716309e-04    6.043293e-04    1.173172e-03    1.716309e-04    2.258058e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.452000e+01    1.000000e+00    2.742778e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.742820e+04    2.155591e+03    3.404615e-01    0.000000e+00    6.648300e-02    1.137870e-01    9.683810e-02    5.860881e-04    1.137870e-01    2.948781e-01    3.367743e-01    1.104992e-03    9.683810e-02    3.367743e-01    5.752476e-01    9.343745e-05    5.860881e-04    1.104992e-03    9.343745e-05    2.268802e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.454000e+01    1.000000e+00    2.747152e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.747132e+04    2.155622e+03    3.612670e-01    0.000000e+00    6.646219e-02    1.137289e-01    9.679526e-02    5.677846e-04    1.137289e-01    2.947279e-01    3.366796e-01    1.037534e-03    9.679526e-02    3.366796e-01    5.752100e-01    1.904133e-05    5.677846e-04    1.037534e-03    1.904133e-05    2.279567e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.456000e+01    1.000000e+00    2.751388e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.751440e+04    2.155567e+03    3.075994e-01    0.000000e+00    6.644195e-02    1.136735e-01    9.675549e-02    5.494362e-04    1.136735e-01    2.945877e-01    3.365950e-01    9.708484e-04    9.675549e-02    3.365950e-01    5.751820e-01   -5.445407e-05    5.494362e-04    9.708484e-04   -5.445407e-05    2.290355e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.458000e+01    1.000000e+00    2.755659e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.755745e+04    2.155468e+03    2.182513e-01    0.000000e+00    6.642232e-02    1.136207e-01    9.671951e-02    5.310587e-04    1.136207e-01    2.944573e-01    3.365215e-01    9.049855e-04    9.671951e-02    3.365215e-01    5.751625e-01   -1.236308e-04    5.310587e-04    9.049855e-04   -1.236308e-04    2.301164e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.460000e+01    1.000000e+00    2.760266e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.760070e+04    2.155710e+03    4.210267e-01    0.000000e+00    6.640331e-02    1.135706e-01    9.668755e-02    5.126690e-04    1.135706e-01    2.943365e-01    3.364589e-01    8.400465e-04    9.668755e-02    3.364589e-01    5.751502e-01   -1.868181e-04    5.126690e-04    8.400465e-04   -1.868181e-04    2.311994e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.462000e+01    1.000000e+00    2.764380e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.764381e+04    2.155717e+03    4.199125e-01    0.000000e+00    6.638494e-02    1.135232e-01    9.665651e-02    4.942867e-04    1.135232e-01    2.942249e-01    3.364019e-01    7.760116e-04    9.665651e-02    3.364019e-01    5.751468e-01   -2.575529e-04    4.942867e-04    7.760116e-04   -2.575529e-04    2.322843e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.464000e+01    1.000000e+00    2.768637e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.768689e+04    2.155663e+03    3.664013e-01    0.000000e+00    6.636723e-02    1.134783e-01    9.662847e-02    4.759240e-04    1.134783e-01    2.941221e-01    3.363537e-01    7.128184e-04    9.662847e-02    3.363537e-01    5.751505e-01   -3.264106e-04    4.759240e-04    7.128184e-04   -3.264106e-04    2.333712e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.466000e+01    1.000000e+00    2.772981e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.772999e+04    2.155648e+03    3.475868e-01    0.000000e+00    6.635018e-02    1.134361e-01    9.660379e-02    4.575966e-04    1.134361e-01    2.940281e-01    3.363144e-01    6.505215e-04    9.660379e-02    3.363144e-01    5.751599e-01   -3.909402e-04    4.575966e-04    6.505215e-04   -3.909402e-04    2.344599e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.468000e+01    1.000000e+00    2.777332e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.777312e+04    2.155680e+03    3.687807e-01    0.000000e+00    6.633380e-02    1.133964e-01    9.658202e-02    4.393168e-04    1.133964e-01    2.939423e-01    3.362830e-01    5.891827e-04    9.658202e-02    3.362830e-01    5.751746e-01   -4.527608e-04    4.393168e-04    5.891827e-04   -4.527608e-04    2.355503e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.470000e+01    1.000000e+00    2.781729e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.781630e+04    2.155807e+03    4.710117e-01    0.000000e+00    6.631809e-02    1.133592e-01    9.656268e-02    4.211002e-04    1.133592e-01    2.938646e-01    3.362585e-01    5.288268e-04    9.656268e-02    3.362585e-01    5.751948e-01   -5.137663e-04    4.211002e-04    5.288268e-04   -5.137663e-04    2.366424e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.472000e+01    1.000000e+00    2.785873e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.785937e+04    2.155739e+03    4.046911e-01    0.000000e+00    6.630308e-02    1.133245e-01    9.654503e-02    4.029597e-04    1.133245e-01    2.937945e-01    3.362397e-01    4.694196e-04    9.654503e-02    3.362397e-01    5.752218e-01   -5.778291e-04    4.029597e-04    4.694196e-04   -5.778291e-04    2.377361e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.474000e+01    1.000000e+00    2.790282e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.790251e+04    2.155785e+03    4.371936e-01    0.000000e+00    6.628874e-02    1.132922e-01    9.653037e-02    3.849061e-04    1.132922e-01    2.937317e-01    3.362280e-01    4.109670e-04    9.653037e-02    3.362280e-01    5.752517e-01   -6.369534e-04    3.849061e-04    4.109670e-04   -6.369534e-04    2.388314e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.476000e+01    1.000000e+00    2.794676e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.794570e+04    2.155923e+03    5.467922e-01    0.000000e+00    6.627509e-02    1.132622e-01    9.651778e-02    3.669523e-04    1.132622e-01    2.936760e-01    3.362218e-01    3.535063e-04    9.651778e-02    3.362218e-01    5.752861e-01   -6.958643e-04    3.669523e-04    3.535063e-04   -6.958643e-04    2.399281e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.478000e+01    1.000000e+00    2.798812e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.798877e+04    2.155855e+03    4.798179e-01    0.000000e+00    6.626212e-02    1.132345e-01    9.650665e-02    3.491090e-04    1.132345e-01    2.936270e-01    3.362205e-01    2.969889e-04    9.650665e-02    3.362205e-01    5.753272e-01   -7.583055e-04    3.491090e-04    2.969889e-04   -7.583055e-04    2.410261e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.480000e+01    1.000000e+00    2.803106e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.803183e+04    2.155770e+03    3.994150e-01    0.000000e+00    6.624982e-02    1.132090e-01    9.649815e-02    3.313853e-04    1.132090e-01    2.935843e-01    3.362249e-01    2.414130e-04    9.649815e-02    3.362249e-01    5.753694e-01   -8.157880e-04    3.313853e-04    2.414130e-04   -8.157880e-04    2.421255e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.482000e+01    1.000000e+00    2.807428e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.807491e+04    2.155702e+03    3.345679e-01    0.000000e+00    6.623819e-02    1.131856e-01    9.649218e-02    3.137903e-04    1.131856e-01    2.935476e-01    3.362343e-01    1.868669e-04    9.649218e-02    3.362343e-01    5.754113e-01   -8.676439e-04    3.137903e-04    1.868669e-04   -8.676439e-04    2.432260e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.484000e+01    1.000000e+00    2.812003e+04    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.811815e+04    2.155936e+03    5.284734e-01    0.000000e+00    6.622723e-02    1.131644e-01    9.648845e-02    2.963356e-04    1.131644e-01    2.935167e-01    3.362480e-01    1.334374e-04    9.648845e-02    3.362480e-01    5.754527e-01   -9.146134e-04    2.963356e-04    1.334374e-04   -9.146134e-04    2.443277e-03    4.000000e+00    7.000000e+00    1.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
